customer_id,segment,region,company_size,total_orders,total_order_items,total_revenue,avg_discount_pct,weighted_discount_pct,share_order_items_discounted,product_diversity,avg_margin_proxy_pct,realized_price_cv,share_orders_discounted,share_orders_high_discount,repeat_discount_behavior,revenue_high_discount_share
C00116,Enterprise,Europe,Enterprise,29,65,5692906.980000001,0.20323076923076921,0.202750930992425,1.0,23,0.4390390589436061,0.43664508646572475,1.0,0.7931034482758621,0.6071428571428571,0.5479406340133104
C00774,Enterprise,North America,Enterprise,27,62,5566753.74,0.20270806451612897,0.2061170770850604,1.0,24,0.4247768639581459,0.41945563934026725,1.0,0.6666666666666666,0.46153846153846156,0.538123141405569
C00867,Enterprise,Europe,Large,28,72,5521423.97,0.16026388888888887,0.1624270998155438,1.0,21,0.43518907939770674,0.46450151553873,1.0,0.21428571428571427,0.037037037037037035,0.10719198040501138
C00863,Enterprise,Europe,Large,47,93,5497194.979999999,0.18447096774193553,0.18511540712101926,1.0,26,0.434542541750756,0.46841461571234133,1.0,0.48936170212765956,0.21739130434782608,0.30349509087269094
C00402,Enterprise,North America,Large,44,100,5370515.779999999,0.21868200000000013,0.2154957455246279,1.0,24,0.42363702595689207,0.5219721841350147,1.0,0.8636363636363636,0.7209302325581395,0.6553813998848357
C00343,Enterprise,North America,Large,43,98,5305124.5200000005,0.20981326530612243,0.20818367642652522,1.0,26,0.4410400078848601,0.5116056990360379,1.0,0.8837209302325582,0.7619047619047619,0.6433886004244063
C00388,Public Sector,Europe,Large,36,92,5271280.460000003,0.178670652173913,0.17700108505199003,1.0,27,0.42298549839538796,0.454340027860334,1.0,0.3611111111111111,0.11428571428571428,0.20367932196876498
C00883,Enterprise,Europe,Large,44,95,5255576.280000003,0.2101673684210527,0.2082239124781495,1.0,27,0.4369643677561394,0.5015300735835765,1.0,0.7272727272727273,0.5116279069767442,0.5493485920824648
C00800,Mid-Market,Europe,Large,48,101,5219812.800000001,0.17396534653465354,0.17347469290854137,1.0,25,0.49810798673371015,0.5520055962722985,1.0,0.3541666666666667,0.10638297872340426,0.2165932962193587
C00397,Enterprise,North America,Enterprise,17,42,5192917.25,0.19076904761904762,0.19358826797521228,1.0,16,0.3984233011450029,0.4544309569631837,1.0,0.4117647058823529,0.125,0.30178050112391064
C00846,Enterprise,North America,Large,35,83,5160789.759999999,0.2080710843373494,0.21091699917688936,1.0,25,0.40972763387525785,0.4792031522866225,1.0,0.8,0.6764705882352942,0.5804694841899548
C01029,Mid-Market,North America,Large,43,90,5152237.510000001,0.1646166666666666,0.1648875990514404,1.0,26,0.49967896278149926,0.5501835986687358,1.0,0.13953488372093023,0.023809523809523808,0.11252446900492365
C00576,Mid-Market,Europe,Large,49,97,5147248.790000001,0.1367659793814433,0.13609317017932135,1.0,26,0.5373153189730249,0.6150884872914893,1.0,0.02040816326530612,0.0,0.0016152764980299306
C00540,Enterprise,LATAM,Large,34,80,5110268.799999999,0.17393375000000005,0.17347562101064506,1.0,24,0.4420217309815115,0.5024422607439362,1.0,0.14705882352941177,0.0,0.127172738936942
C00021,Enterprise,North America,Large,35,88,5098768.380000003,0.20898750000000002,0.20735000589697986,1.0,27,0.44796811590830826,0.5043420050905535,1.0,0.8285714285714286,0.7058823529411765,0.566473282318425
C00866,Enterprise,APAC,Large,28,72,5085532.319999998,0.1953194444444445,0.19365067905164557,1.0,28,0.45733078031471486,0.5050785556814222,1.0,0.7142857142857143,0.5185185185185185,0.3831739112809336
C01084,Enterprise,LATAM,Large,41,88,5033953.5600000005,0.2047863636363636,0.20743369704233833,1.0,25,0.42870519041192723,0.45952052352641054,1.0,0.7804878048780488,0.6,0.5643970859357709
C00602,Enterprise,Europe,Large,41,91,5024081.3,0.19055274725274723,0.18612476001084619,1.0,28,0.45740715880517224,0.47556769766856133,1.0,0.5121951219512195,0.275,0.321182857849056
C00506,Enterprise,APAC,Enterprise,24,50,4999155.280000001,0.20264400000000002,0.2032860409836378,1.0,25,0.45998518450895864,0.5001012551245151,1.0,0.8333333333333334,0.6521739130434783,0.5768054998283629
C01169,Enterprise,North America,Enterprise,22,56,4997983.57,0.2373785714285715,0.23787276148699996,1.0,23,0.39399715360271154,0.4600718334143541,1.0,0.9545454545454546,0.9047619047619048,0.916056718849918
C01104,Enterprise,Europe,Enterprise,22,51,4904892.21,0.17675098039215686,0.17703227992340867,1.0,21,0.44784775175298364,0.5032773694308812,1.0,0.36363636363636365,0.09523809523809523,0.23123381543179722
C00025,Enterprise,North America,Enterprise,20,50,4821230.46,0.21777199999999994,0.21838540898651226,1.0,21,0.4403940998283118,0.5354338277331758,1.0,1.0,1.0,0.8354946571046098
C00675,Mid-Market,APAC,Large,36,77,4741256.820000001,0.16322597402597402,0.16240034941696233,1.0,26,0.5153852287292036,0.5397089466648219,1.0,0.1111111111111111,0.02857142857142857,0.07414157961601411
C00191,Enterprise,APAC,Enterprise,26,53,4734986.259999999,0.18480566037735854,0.18705314587305086,1.0,22,0.4286390685273005,0.4419977303179778,1.0,0.4230769230769231,0.08,0.3577909347513081
C00704,Enterprise,North America,Enterprise,17,47,4698088.23,0.18060425531914895,0.17961937004655545,1.0,24,0.46165603542830147,0.4484389174626145,1.0,0.29411764705882354,0.0625,0.11544328319266152
C01176,Enterprise,North America,Large,33,84,4668243.85,0.1885833333333333,0.1871683912043274,1.0,24,0.42154237490101343,0.47428636863464524,1.0,0.5151515151515151,0.375,0.29150602104900764
C00554,Enterprise,LATAM,Enterprise,21,50,4665287.429999999,0.18752599999999997,0.19002370618049075,1.0,21,0.43273772704641117,0.47482081436858853,1.0,0.47619047619047616,0.2,0.28704809083971067
C00827,Mid-Market,LATAM,Large,38,81,4661264.200000001,0.19628271604938272,0.19607962080031657,1.0,25,0.4765580890007646,0.5629186705280654,1.0,0.5,0.2972972972972973,0.40842885069677004
C00426,Enterprise,LATAM,Enterprise,22,47,4530470.989999999,0.21224893617021276,0.20917549264113014,1.0,18,0.4543211890706899,0.44167559933157324,1.0,0.8181818181818182,0.6190476190476191,0.6748064973262304
C00489,Mid-Market,Europe,Medium,80,163,4519009.430000002,0.14848773006134972,0.14911960287155623,1.0,28,0.4944372039533304,0.5526187028643238,1.0,0.075,0.0,0.026557448453919243
C00842,Enterprise,LATAM,Large,29,75,4504963.110000001,0.20748933333333333,0.20748355357391823,1.0,24,0.4118673888754172,0.47314714556918425,1.0,0.8275862068965517,0.6428571428571429,0.6047064389834702
C00599,Public Sector,Europe,Enterprise,21,48,4504399.62,0.19219375000000002,0.19855503277903935,1.0,20,0.47401856449372787,0.4971302793088395,1.0,0.7142857142857143,0.4,0.49680749684460723
C00982,Enterprise,APAC,Enterprise,22,50,4488642.58,0.22566600000000003,0.2232356179936169,1.0,20,0.3968279573619247,0.4280198160355478,1.0,1.0,1.0,0.8136696751649138
C00170,Public Sector,North America,Enterprise,20,40,4485586.340000001,0.18547750000000002,0.1838078917158672,1.0,20,0.4372500847733646,0.4762085901038639,1.0,0.35,0.10526315789473684,0.2825278244449085
C00999,Public Sector,North America,Enterprise,18,46,4459860.06,0.1563326086956522,0.16122307228356433,1.0,22,0.45719547879428285,0.4484498816747119,1.0,0.1111111111111111,0.0,0.07427847859423645
C00549,Enterprise,Europe,Enterprise,24,54,4449389.479999999,0.19155925925925935,0.19148803610083345,1.0,22,0.43417535425966974,0.5225063801402303,1.0,0.5416666666666666,0.30434782608695654,0.35632787309956976
C01075,Enterprise,APAC,Large,39,91,4444914.6899999995,0.18893736263736263,0.18995988331905092,1.0,26,0.4581960097236053,0.5057384439325204,1.0,0.48717948717948717,0.2631578947368421,0.2964859984748099
C00179,Enterprise,Europe,Large,34,87,4441636.879999999,0.19002068965517238,0.18923800624691917,1.0,27,0.44982950207968414,0.4857632103549545,1.0,0.7647058823529411,0.5151515151515151,0.3497355371382815
C00180,Mid-Market,Europe,Large,35,78,4419046.179999999,0.14267692307692312,0.1445992502487882,1.0,26,0.48616034642537176,0.548282286928602,1.0,0.08571428571428572,0.0,0.05707991944994793
C00574,Enterprise,APAC,Enterprise,16,38,4385248.550000001,0.18504736842105265,0.18756256044995948,1.0,23,0.4452751356365827,0.4345526926194578,1.0,0.375,0.13333333333333333,0.31012358467115847
C01088,Enterprise,LATAM,Enterprise,15,38,4383579.91,0.18611578947368423,0.1889941218649857,1.0,22,0.46165455034866004,0.5004850144821337,1.0,0.6,0.35714285714285715,0.41861942925092016
C00922,Enterprise,North America,Large,34,77,4360660.710000003,0.21193246753246758,0.2105269540156002,1.0,24,0.4424672607414608,0.49046540351618456,1.0,0.7941176470588235,0.696969696969697,0.5820610106581761
C00652,Enterprise,APAC,Large,33,75,4336648.37,0.19627066666666665,0.195474567642767,1.0,20,0.4330038029512927,0.454409832216721,1.0,0.5757575757575758,0.34375,0.37345339114962656
C00607,Enterprise,North America,Large,32,72,4323332.999999999,0.18070277777777777,0.18051317282070298,1.0,24,0.4560878237188809,0.47111877865000035,1.0,0.28125,0.0,0.1946771761509003
C00297,Public Sector,APAC,Enterprise,20,43,4308017.609999999,0.172639534883721,0.17222430236534905,1.0,20,0.44589268920679914,0.47381133553461124,1.0,0.25,0.05263157894736842,0.1863183400496824
C00688,Public Sector,North America,Large,28,66,4294486.76,0.1872393939393939,0.1854244718702691,1.0,23,0.45506780248512374,0.5063835714719513,1.0,0.4642857142857143,0.14814814814814814,0.3409055404795334
C00662,Enterprise,APAC,Large,33,71,4258856.9399999995,0.18910281690140845,0.18895376720279553,1.0,25,0.452413212628408,0.44155883817671276,1.0,0.45454545454545453,0.21875,0.28984842820289713
C00967,Public Sector,APAC,Enterprise,15,44,4256028.71,0.17750909090909087,0.1790928909615294,1.0,23,0.44607271983900226,0.511333473027449,1.0,0.4666666666666667,0.2857142857142857,0.21037167063659212
C00355,Mid-Market,North America,Large,39,75,4226697.870000001,0.132596,0.13622549812942625,1.0,25,0.5050032081630655,0.5643547648223968,1.0,0.07692307692307693,0.0,0.028448816002076813
C00825,Enterprise,Europe,Large,33,74,4187987.4499999983,0.2130635135135135,0.21128760591629858,1.0,28,0.43019616176033515,0.4640250937069306,1.0,0.7575757575757576,0.53125,0.6120304467483542
C00334,Enterprise,LATAM,Large,32,76,4108420.650000001,0.1824578947368421,0.1844725294181485,1.0,22,0.45403950942265364,0.5175355797271065,1.0,0.3125,0.03225806451612903,0.17102083010901034
C00340,Enterprise,Europe,Large,30,73,4078997.120000001,0.185086301369863,0.1867237953782147,1.0,26,0.44587710452707857,0.4963786111219009,1.0,0.4666666666666667,0.20689655172413793,0.3112663585307949
C01034,Enterprise,APAC,Large,32,75,4065879.8600000003,0.1989413333333333,0.20067582293535569,1.0,25,0.42281428667542514,0.48272041436764684,1.0,0.5625,0.3225806451612903,0.4339269901595174
C01051,Mid-Market,Europe,Large,33,67,4061965.6400000006,0.13249552238805967,0.12609198913225758,0.9850746268656716,24,0.5313101931377056,0.5818218862715292,1.0,0.030303030303030304,0.0,0.011045255912110571
C00046,Enterprise,North America,Large,23,66,4056461.4399999995,0.20920757575757573,0.21018236933881762,1.0,24,0.42295400632889707,0.4728317042308658,1.0,0.9130434782608695,0.8181818181818182,0.6660442703480994
C01123,Enterprise,North America,Large,26,60,4036848.3800000004,0.1945616666666667,0.1908102864155156,1.0,24,0.4640182231956856,0.4965448175704123,1.0,0.5769230769230769,0.28,0.3866142874556017
C00750,Enterprise,APAC,Large,29,65,4008883.0700000008,0.16661846153846155,0.17002301642258985,1.0,23,0.46002718162820233,0.48937853688431704,1.0,0.1724137931034483,0.0,0.05589014099131607
C01167,Enterprise,North America,Enterprise,18,38,4008658.1,0.20191315789473688,0.19774225002939375,1.0,22,0.4399473933845021,0.5037007855427921,1.0,0.7222222222222222,0.5294117647058824,0.5072403904937665
C00642,Enterprise,Europe,Enterprise,22,44,4003088.9999999995,0.23912500000000003,0.2391161514759663,1.0,21,0.41059824263419453,0.484697780945069,1.0,1.0,1.0,1.0
C00858,Enterprise,Europe,Large,30,68,3976165.0400000014,0.22057205882352943,0.2165910936802936,1.0,23,0.438004491588382,0.5817346387460467,1.0,1.0,1.0,0.7510562564576042
C01057,Enterprise,APAC,Enterprise,21,44,3961187.1400000006,0.19054545454545455,0.19325993697532912,1.0,22,0.4456468159457952,0.5186391680838951,1.0,0.5238095238095238,0.2,0.4352331079212782
C00829,Enterprise,Europe,Enterprise,16,38,3956422.1499999994,0.2204368421052632,0.22326029569286615,1.0,20,0.40314245099012,0.4836266307225718,1.0,0.75,0.5333333333333333,0.7706926471433287
C00246,Enterprise,Europe,Enterprise,17,43,3926582.9599999995,0.1959209302325581,0.1951939262380146,1.0,20,0.41886014521515047,0.48640144641688715,1.0,0.7647058823529411,0.625,0.4938394094187176
C00743,Enterprise,North America,Enterprise,22,43,3897077.139999999,0.1789046511627907,0.17385227336781356,1.0,21,0.45481159260617776,0.4741763376922423,1.0,0.36363636363636365,0.14285714285714285,0.1777721418160073
C00345,Enterprise,Europe,Large,33,72,3870219.3600000003,0.1929875,0.19250790296499937,1.0,24,0.4382606232382979,0.5096513563332966,1.0,0.696969696969697,0.53125,0.42671638643242166
C00579,Enterprise,North America,Enterprise,18,42,3835292.6400000006,0.16941904761904766,0.17604365994816829,1.0,22,0.4359265490562457,0.48353524851770374,1.0,0.2777777777777778,0.11764705882352941,0.2880703361399823
C00942,Enterprise,Europe,Enterprise,15,36,3811435.69,0.2119611111111111,0.2093486173585051,1.0,17,0.43280574848127573,0.4649860121853707,1.0,0.7333333333333333,0.5714285714285714,0.515142967032457
C00008,Enterprise,Europe,Large,38,75,3782788.590000001,0.19715866666666662,0.19419786221788415,1.0,27,0.4377798981296207,0.5123158428543652,1.0,0.631578947368421,0.3783783783783784,0.44299317821512185
